id,title,content,rating
,Rất không hài lòng,"NV giao hàng rất NHIỆT TÌNH, VUI VẺ.
NHƯNG sản phẩm shop đóng gói sản phẩm bẩn & THIẾU 3 hột xí ngầu bầu cua .... không sử dụng được sản phẩm",1
,Rất không hài lòng,tui thấy tui đã bị *** rõ ràng là xúc xắc đá mà mua về coi lại là giấy,1
,Bình thường,hột rung ko chạy 11111111,3
,Rất không hài lòng,trời ơi chất lượng quá tệ.. bộ này bán giá 5k còn được chư 25k là k chấp nhận đuoc luôn.. cục xúc xắc hình không giống hình in trên tờ giấy.. dán hình trên cục xúc sắc quá là cẩu thả.... nói chung là quá tệ,1
,Rất không hài lòng,"NV giao hàng rất NHIỆT TÌNH, VUI VẺ.
NHƯNG sản phẩm shop đóng gói sản phẩm bẩn & THIẾU 3 hột xí ngầu bầu cua .... không sử dụng được sản phẩm",1
,Rất không hài lòng,tui thấy tui đã bị *** rõ ràng là xúc xắc đá mà mua về coi lại là giấy,1
,Bình thường,hột rung ko chạy 11111111,3
,Bình thường,sp tạm ổn cục súc xắc bằng xốp giấy thì hơi mỏng,3
,Rất không hài lòng,hàng tệ không giống hình nói chung là không nên mua,1
,Bình thường,Có 1 túi bị rách nên ướt làm chèm nhẹp mấy túi khác,3
,Bình thường,Có 1 túi bị rách nên ướt làm chèm nhẹp mấy túi khác,3
,Rất không hài lòng,Hết hạn sử dụng từ 5/2/2021 :(,1
,Rất không hài lòng,"(*) Đánh giá không tính điểm
Tui chưa nhận được hàng và cũng không có điện thoại thông báo cho tui ra nhận hàng sao lại thông báo đã giao thành công. Đơn hàng giao cho ai?",1
,Rất không hài lòng,"Mình đặt mua sữa tắm gội giao nhầm lotion, bé nhà mình ko biết lại bóc sản phẩm mất rồi. Shop giao ko check kỹ đơn. Chán!",1
,Rất không hài lòng,"Mình đặt mua sữa tắm gội giao nhầm lotion, bé nhà mình ko biết lại bóc sản phẩm mất rồi. Shop giao ko check kỹ đơn. Chán!",1
,Ko đủ hàng,Sản phẩm ko được giao kèm trong đơn. Kiện hàng chỉ có chai nước giặt. Đề nghị tiki kiểm tra lại,1
,Rất không hài lòng,Đã scan barcode ko tìm được trên trang chính hãng.,1
,Không hài lòng,Tại sao nhận hàng phải chụp hình ng nhận lại? Quy định mới của tiki hả,2
,Bình thường,sản phẩm dùng ko thích lắm,3
,Bình thường,Giao hàng nhanh.chưa sử dụng sp,3
,Bình thường,,3
,Bình thường,,3
,Bình thường,,3
,Bình thường,,3
,Bình thường,,3
,Bình thường,,3
,Bình thường,lót phơi nắng 2ngày chưa khô,3
,Bình thường,"Tấm lót cứng, lâu khô. Quần cạp thấp",3
,"Thấm hút tốt nhưng quá dày, giặt lâu khô","Miếng lót to dày chặp 2 miếng may lại, nói chung mua thử cho bé con để tiết kiệm mà mặc tội con quá, to nặng  đối với trẻ sơ sinh",3
,Bình thường,lót phơi nắng 2ngày chưa khô,3
,Bình thường,"Tấm lót cứng, lâu khô. Quần cạp thấp",3
,"Thấm hút tốt nhưng quá dày, giặt lâu khô","Miếng lót to dày chặp 2 miếng may lại, nói chung mua thử cho bé con để tiết kiệm mà mặc tội con quá, to nặng  đối với trẻ sơ sinh",3
,Rất không hài lòng,"Rất không hài lòng! Đề nghị tiki xem lại nhà cung cấp, trong 1 tuần mà nhận 2 đơn liền không hài lòng. Hàng không đúng theo mẫu. Đề nghị đổi hàng đúng mẫu, nếu không còn hàng thì báo huỷ đơn, chứ đừng tự ý thay bằng mẫu khác. Chưa kể loại này ngoài siêu thị bán 65k, mà loại theo đơn là 89k",1
,Không hài lòng,"shop bán giá cao. không biết giá gốc 190k lấy từ đâu nhưng sau giảm vẫn cao hơn các chỗ khác, gây hiểu nhầm cho người mua",2
,Rất không hài lòng,"Rất không hài lòng! Đề nghị tiki xem lại nhà cung cấp, trong 1 tuần mà nhận 2 đơn liền không hài lòng. Hàng không đúng theo mẫu. Đề nghị đổi hàng đúng mẫu, nếu không còn hàng thì báo huỷ đơn, chứ đừng tự ý thay bằng mẫu khác. Chưa kể loại này ngoài siêu thị bán 65k, mà loại theo đơn là 89k",1
,Không hài lòng,"shop bán giá cao. không biết giá gốc 190k lấy từ đâu nhưng sau giảm vẫn cao hơn các chỗ khác, gây hiểu nhầm cho người mua",2
,Không hài lòng,quá tệ trẻ con nó ko thèm ăn,2
,Không hài lòng,"Sản phẩm khi nhận được cũ, bẩn không dám cho con dùng,",1
,Bình thường,giao hàng nhanh chưa sử dụng nên chưa biết bé thích k,3
,Bình thường,,3
,Bình thường,,3
,Bình thường,,3
,Rất không hài lòng,"bao bì quá dơ bên ngoài, nhìn sản phẩm có vẻ cũ, để lâu. ko nên mua.",1
,Bình thường,,3
,Gửi sai sp,Mua sp cho da nhạy cảm gửi sp cho da thường là ntn?,1
,Gửi sai sp,Mua sp cho da nhạy cảm gửi sp cho da thường là ntn?,1
,Bình thường,"Khi mở hộp sữa không thâý muỗng, đã kiểm tra kỹ trong hộp. Để tạm 3 sao. Bạn nào mua sữa dòng mới Total, nếu cũng gặp vấn đề này thì để lại bình luận cho mình biết nhé",3
,Bình thường,"Khi mở hộp sữa không thâý muỗng, đã kiểm tra kỹ trong hộp. Để tạm 3 sao. Bạn nào mua sữa dòng mới Total, nếu cũng gặp vấn đề này thì để lại bình luận cho mình biết nhé",3
,Rất không hài lòng,Mua sữa khui ra bị tét hết 1 bịt,1
,Rất không hài lòng,Mua sữa khui ra bị tét hết 1 bịt,1
,Rất không hài lòng,Giao hàng quá lâu. Mình báo hủy thì mới chịu giao. Ko dám đặt hàng tiki nữa luôn á,1
,Rất không hài lòng,Giao hàng quá lâu. Mình báo hủy thì mới chịu giao. Ko dám đặt hàng tiki nữa luôn á,1
,Rất không hài lòng,Bình thường mấy ngày gần đây tôi có mua hàng mỗi ngày. Dùng bằng voucher đổi điểm asa không hiểu sao tiki báo mình vi phạm. Khoá chắc năng tiki now của mình. Thất vọng cạch mặt tiki chỉ muốn rút xu ra được rồi xoá ngay tài khoản. Không bao giờ dùng lại tiki,1
,Bình thường,"Mới mở hộp thì tem abbott bị thế này đây. Chưa hết, bình thường mình thanh toán online nên ở ngoài hộp tiki không ghi thông sản phẩm, thế shipper lại biết bên trong có gì bảo mình xuống nhận. Đề nghị tiki xem xét lại bên vận chuyển, nghi ngờ sản phẩm bị đánh tráo",3
,Rất không hài lòng,Hàng lỗi không sử dụng được,1
,Rất không hài lòng,"Tốc độ giao hàng kém. Khả năng gi quyết đơn hàng trong mùa dịch tệ hơn các sàn thương mại điện tử khác nhiều. Các sàn TMDT khác đã hoạt động trở lại nhưng Tiki vẫn trùm mềm. Nếu khả năng dưới mức quảng cáo ""Freeship mọi nơi"" thì đừng nên đổ tiền quảng cáo quá đà mà nên dùng tiền để đầu tư hệ thống Logistic hiệu quả hơn.",1
,Bình thường,san pham dung bình thường,3
,Rất không hài lòng,Bình thường mấy ngày gần đây tôi có mua hàng mỗi ngày. Dùng bằng voucher đổi điểm asa không hiểu sao tiki báo mình vi phạm. Khoá chắc năng tiki now của mình. Thất vọng cạch mặt tiki chỉ muốn rút xu ra được rồi xoá ngay tài khoản. Không bao giờ dùng lại tiki,1
,Bình thường,"Mới mở hộp thì tem abbott bị thế này đây. Chưa hết, bình thường mình thanh toán online nên ở ngoài hộp tiki không ghi thông sản phẩm, thế shipper lại biết bên trong có gì bảo mình xuống nhận. Đề nghị tiki xem xét lại bên vận chuyển, nghi ngờ sản phẩm bị đánh tráo",3
,Rất không hài lòng,Hàng lỗi không sử dụng được,1
,Rất không hài lòng,"Tốc độ giao hàng kém. Khả năng gi quyết đơn hàng trong mùa dịch tệ hơn các sàn thương mại điện tử khác nhiều. Các sàn TMDT khác đã hoạt động trở lại nhưng Tiki vẫn trùm mềm. Nếu khả năng dưới mức quảng cáo ""Freeship mọi nơi"" thì đừng nên đổ tiền quảng cáo quá đà mà nên dùng tiền để đầu tư hệ thống Logistic hiệu quả hơn.",1
,Bình thường,san pham dung bình thường,3
,Bình thường,"Nghe nói sữa Ensure của Mỹ 2 năm đã không còn sản xuất, bên Mỹ sữa này toàn sữa giả, ở Úc còn sx",3
,Gói hàng quá cẩu thả,Tiki gói hàng quá cẩu thả. Mình mua hàng ở tiki nhiều lần nhưng chưa khi nào thấy tiki dùng xốp để chống sốc cho hàng hóa. Hộp sữa giao cho khách thường xuyên bị móp.,1
,Rất không hài lòng,"Đóng gói ẩu...ko bọc chống sốc gì cả
Để nguyên hộp sữa vào 1 hộp caton...vận chuyển thì lâu
Mua rất nhiều lần nhưng chưa bao giờ gặp phải trường hợp ntn",1
,Đừng bao giờ nghĩ mua hàng của Tiki Trading mà tốt. Thực sự là nó rất tệ đấy.,"Mình chấm 1 sao là vì sao??? [mọi người xem phía dưới]
- 16h ngày 4/8/2019 mình đặt 1 hộp sữa này chọn Tiki now mọi thứ Ok hết luôn nhưng cũng mãi 1 hôm sau mới nhận được vì lí do không biết tại sao nữa. Mình ok vì có thể là do chủ nhật ai cũng muốn đi chơi hay là quây quần bên Gđ nên họ không giao hàng cho mình cũng chả gì lạ.
- Sáng ngày 5/8/2019 mình nhận được hàng cảm giác lúc này khi cầm hộp sữa này trên tay là ổn đóng gói kín đáo không bị bung ra như 1 số bạn có show hình trước đây. Tuy nhiên mình nhận ra hộp sữa này bốc mùi kinh khủng, mùi từ nắp hộp, nguyên nhân là do nó bị Gián, Chuột đái vào và thêm bụi nên bị két lại lên đó, nhìn sơ thì không nhận ra nhưng khi bạn mở nắp hộp ra thì sẽ bị dính vào tay và sẽ biết ngay. Mình không thể nghĩ là quá trình bảo quản ở kho của Tiki lại tệ đến vậy, dù đây là 1 sản phẩm liên quan tới sức khỏe con người và trước giờ mình cũng chưa bao giờ mua phải hàng như thế này cả.
Mình lên hệ thống check lại thì hàng này thì nay đã hết hạn mình chợt nghĩ ""Liệu hộp sữa mình mua là hộp cuối cùng rồi nên họ cũng chả thèm quan tâm đến việc lau chùi hay bảo quản cho tốt hơn. Thấy buồn cười khi mà trên shark tank VN anh Dzung suốt ngày PR cho Tiki và bản thân mình cũng là mem của Tiki được 3 năm rồi nhưng nay điều này chứng tỏ 1 bộ mặt khác hoàn toàn của Tiki khi mà các bạn hoàn toàn thờ ơ với những sản phẩm ảnh hưởng tới sức khỏe con người như vậy. 
- Tối rồi tạch lưỡi cho qua vậy mua hàng rồi đổi trả lại thêm mất công, chờ nhận nốt 2 đơn hàng còn lại nữa rồi chắc thôi luôn vậy, xem ra tình nghĩa Tiki bấy lâu nay chắc khó bền lâu rồi.
P/s 1: Mình không up hình hộp sữa lên vì nó cũng là những gì hôi hám mình đang có để mọi người xem thì cũng chả phải hay ho gì.
P/s 2: Tiki có quyền không show những bình luận này của mình lên cho mọi người xem nhưng nếu điều đó sảy ra thì mình cũng thoải mái thôi vì ít nhất cũng đã có người xem qua rồi.",1
,Rất không hài lòng,Đóng gói giao hàng ko thể chấp nhận được!,1
,Không hài lòng,"Giao hàng đi xa mà Tiki không bọc sản phẩm bằng nilon chống sốc, nên vỏ hộp sữa bị méo.",2
,Cực kì hài lòng,sản phẩm chất lượng nhưng giao hàng siêu lâu,2
,Rất không hài lòng,"lần này vận chuyển bên tiki rất tệ, giao thì lâu, *** sữa còn bị móp nữa🤦",1
,Không hài lòng,dạo này tiki giao hàng chậm,2
,Rất không hài lòng,Trễ hạn nhưng Tiki không phản hồi ngày giao hàng mới,1
,Bình thường,"tạm đượ , giá bình thường như ở ngoài chứ kgh rẻ hơn",3
,Rất không hài lòng,Đề nghị hoàn tiền lại vì sửa cận đát và thùng không đẹp,1
,Rất không hài lòng,bị hôi uống mùi như hết hạn,1
,Không hài lòng,Sữa cảm nhận khi uống bình thường nhưng giá cao,2
,Rất không hài lòng,"Sữa giao có hộp bị hở chảy sữa, cảm thấy ko yên tâm về chất lượng sữa.",1
,Rất không hài lòng,Đề nghị hoàn tiền lại vì sửa cận đát và thùng không đẹp,1
,Rất không hài lòng,bị hôi uống mùi như hết hạn,1
,Không hài lòng,Sữa cảm nhận khi uống bình thường nhưng giá cao,2
,Rất không hài lòng,"Sữa giao có hộp bị hở chảy sữa, cảm thấy ko yên tâm về chất lượng sữa.",1
,Bình thường,"Hộp móp méo, không phải do vận chuyển (vì tôi thấy nhà bán bọc rất kỹ). Nhãn nắp rách. Hai điểm này làm người dùng hoang mang. Hàng tặng kèm rỉ sét nắp hộp, cận date, thà đừng tặng.",3
,Rất không hài lòng,"hàng bị vỡ đã gọi điện và email tiki 4,5 lần. kêu tôi giữ hàng vỡ này y như lúc nhận, mặt hàng sữa nên kiến bu đầy. bỏ thì không được phải giữ đợi họ thu hồi. Đã gần 1 tháng vẫn kg thấy ai thu hồi. Dịch vụ giải quyết vấn đề sau khi mua quá tệ. hình lúc mới nhận và bây giờ.",1
,Không hài lòng,"Mình không biết vấn đề do bên vận chuyển hay tiki hay bên bán, khi gjao đến thì hộp bị cấn móp sữa văng ra tùm lum rồi. Bên Tiki có hỏi là đổi trả hoặc hoàn tiền không nhưng đang covid thời gian ship đến hơn 1 tuần nên mình chấp nhận để lại dùng. Vẫn report lên để các bên làm ăn cẩn thận hơn vì trước đây khá thích mua hàng trên Tiki, cũng muốn ủng hộ trang TMĐT của VN.",2
,Bình thường,"Hộp móp méo, không phải do vận chuyển (vì tôi thấy nhà bán bọc rất kỹ). Nhãn nắp rách. Hai điểm này làm người dùng hoang mang. Hàng tặng kèm rỉ sét nắp hộp, cận date, thà đừng tặng.",3
,Rất không hài lòng,"hàng bị vỡ đã gọi điện và email tiki 4,5 lần. kêu tôi giữ hàng vỡ này y như lúc nhận, mặt hàng sữa nên kiến bu đầy. bỏ thì không được phải giữ đợi họ thu hồi. Đã gần 1 tháng vẫn kg thấy ai thu hồi. Dịch vụ giải quyết vấn đề sau khi mua quá tệ. hình lúc mới nhận và bây giờ.",1
,Không hài lòng,"Mình không biết vấn đề do bên vận chuyển hay tiki hay bên bán, khi gjao đến thì hộp bị cấn móp sữa văng ra tùm lum rồi. Bên Tiki có hỏi là đổi trả hoặc hoàn tiền không nhưng đang covid thời gian ship đến hơn 1 tuần nên mình chấp nhận để lại dùng. Vẫn report lên để các bên làm ăn cẩn thận hơn vì trước đây khá thích mua hàng trên Tiki, cũng muốn ủng hộ trang TMĐT của VN.",2
,Bình thường,"Sữa bột hơi bị khô và có mùi giống dầu á! 
Date thì vẫn còn nhưng sao mùi hơi lạ.
Không rõ nguyên nhân! Hơi khó uống.",3
,Không hài lòng,"mua cho mẹ mình uống mẹ mình nói đây như bột sắn vậy, mở ra ko có thơm mùi gì và ko có mịn. trước đó mẹ mình uống ensure gold vị lúa mạch. 
sữa rất ngọt hơn cần thiết",2
,Không hài lòng,ưu điểm giao hàng nhanh nhưng chưa hài lòng về sản phẩm nắp thiếc bị bung ra hộp méo bị bẹp,2
,Rất không hài lòng,"Nắp hộp sữa bị bung, sữa văng hết ra ngoài, chất lượng quá tệ.",1
,Rất không hài lòng,"sản phẩm tốt, có thiệp cám ơn kèm theo, uy tín, đợi ông bà dùng phản hồi chất lượng sẽ mua tiếp",1
,Không hài lòng,"mua 3 hộp sữa ensuar to thì 2 hộp lỗi, 1 hộp bị bẹp, 1 hộp bị tung sữa ra ngoài, khg dùng để biếu đuoc",2
,Bình thường,sữa ko thowmmbcfdjddhfstifxddz,3
,Rất không hài lòng,mua lần 1 ok. lần 2 nắp thiếc bung lên hết. nhắn cho bên hỗ trợ thì ko thấy hồi âm. lỗi 1 phần do bên mình tjn tưởng hàng cũng ok giống lần 1 nên ko bóc ra ngay. cảm thấy ko nên mua mấy loại hàng này trên đây nữa. chính sách hỗ trợ tệ!,1
,Giao hang khong dung,"Dat mua sua bot Ensure , Shop lai giao sua co hieu gi la minh khong biet luon, Tiki ho tro giao lai hop sua dung nhu minh dat mua ban dau di nhe !",2
,Bình thường,"Không có tem dán bảo đảm hàng còn nguyên, chất lượng và chính hảng",3
,Rất không hài lòng,giao hàng ok. nhanh. đóng gói k chèn,1
,sữa Ensure,"shop đóng gói hàng như thế nào,mà bung 2 nắp nhôm lên hết và đổ sữa ra ngoài nhiều,lon móp méo hết,shop nên rut kinh nghiệm lại nhé",2
,Rất không hài lòng,"1 hộp sữa hơn 600k, đóng gói mấy lớp mà móp méo nặng thế này chứng tỏ cửa hàng cố tình bán sữa bị móp hộp cho khách online. 1 lần đầu tiên và cũng là cuối cùng mua hàng của shop nhé",1
,Rất không hài lòng,"1 hộp sữa hơn 600k, đóng gói mấy lớp mà móp méo nặng thế này chứng tỏ cửa hàng cố tình bán sữa bị móp hộp cho khách online. 1 lần đầu tiên và cũng là cuối cùng mua hàng của shop nhé",1
,Rất không hài lòng,"Quá thất vọng về chính sách khuyến mãi của tiki, lúc đặt hàng Web để mua 3 sp tặng 1 vali khi nhận ko có quà khuyến mãi nhận hàng thì nắp bị bung. Mình muốn trả lại hàng.",1
,Không hài lòng,"Thấy đăng mua 2 hộp được tặng bộ mền gối, hôm nay 17/08/2021 nhận hàng ko có mền gối, mình mua 2 đơn luôn, đang đợi đơn sau coi có mền gối ko? nếu ko có phải gửi bù quà cho mình chứ Tiki",2
,Rất không hài lòng,"Mua từ 19/8 mà hỏi không ai phản hồi lại thời gian giao, mua sữa mà chờ vậy trong mùa dịch thì không còn gì để nói, 2 tháng mới có sữa để uống",1
,Rất không hài lòng,"Quá thất vọng về chính sách khuyến mãi của tiki, lúc đặt hàng Web để mua 3 sp tặng 1 vali khi nhận ko có quà khuyến mãi nhận hàng thì nắp bị bung. Mình muốn trả lại hàng.",1
,Không hài lòng,"Thấy đăng mua 2 hộp được tặng bộ mền gối, hôm nay 17/08/2021 nhận hàng ko có mền gối, mình mua 2 đơn luôn, đang đợi đơn sau coi có mền gối ko? nếu ko có phải gửi bù quà cho mình chứ Tiki",2
,Rất không hài lòng,"Mua từ 19/8 mà hỏi không ai phản hồi lại thời gian giao, mua sữa mà chờ vậy trong mùa dịch thì không còn gì để nói, 2 tháng mới có sữa để uống",1
,Bình thường,Khi mùa hang m thấy báo mua 2 hộp tặng chăn nhưng nhận hang thì không thấy có,3
,Rất không hài lòng,giao hàng chậm rãi quá không đúng thời hạn dự định tệ quá luôn,1
,Rất không hài lòng,Treo đầu dê bán thịt *** . Bảo mua 3 *** tặng 1 vali nhung không tặng,1
,Bình thường,Do đợi lâu wa .chất lượng chưa bit,3
,Bình thường,"hàng ok, tuy nhiên không có quà tặng như quảng cáo",3
,Bình thường,"san pham ok, giao hàng hơi lâu",3
,Rất không hài lòng,mất lòng tin về vụ hàng k.mãi ..ko có. thất vọng,1
,Bình thường,Nhận hàng không có quà tặng,3
,Rất không hài lòng,"Diều bay cũng được cao, nhưng mỏng manh, chưa dùng đã sứt chỉ lòi khung, cây xương khung không đủ kích thước ngắn hơn chiều dài cần thiết đến 15cm, dây diều mỏng manh, kết cuộc con diều của mình bị đứt dây....Hơi thất vọng so với giá tiền.",1
,Rất không hài lòng,Sản phẩm quá tệ so với hình ảnh,1
,Rất không hài lòng,"Diều bay cũng được cao, nhưng mỏng manh, chưa dùng đã sứt chỉ lòi khung, cây xương khung không đủ kích thước ngắn hơn chiều dài cần thiết đến 15cm, dây diều mỏng manh, kết cuộc con diều của mình bị đứt dây....Hơi thất vọng so với giá tiền.",1
,Rất không hài lòng,Sản phẩm quá tệ so với hình ảnh,1
,Rất không hài lòng,Đã đặt mua 2 con diều hình doremon nhưng chỉ nhận được 1 con,1
,Rất không hài lòng,diều như loại 5k k đáng giá đó,1
,Bình thường,Dây hơi nhỏ. Lọt con lăn.,3
,Bình thường,"mua 4 hộp, giao tới cái thùng rách rồi 4 hộp sữa bị móp tùm lum, 1 hộp bị gãy cái nắp gài hộp sữa luôn. đóng gói gì quá sơ xài, vận chuyển chắc quăng dữ lắm nên mới bị như vậy. làm ơn đổi dùm cho mình các hộp nguyên. lâu rồi mới mua tiki lại mà nhận đồ thất vọng ghê.",3
,Bình thường,Hạn sử dụng còn dài. Vì dịch bệnh nên hàng giao trễ 1 tháng. Đóng gói ọp ẹp.Hàng sử dụng rất ok!_,3
,Rất không hài lòng,"Giao hàng lâu,  thời gian ghi giao là 15/9 mai đen 25 mói nhận,trong khi đó đã đặt trc 1 tháng,  sữa về hộp bị méo mó",1
,Bình thường,"mua 4 hộp, giao tới cái thùng rách rồi 4 hộp sữa bị móp tùm lum, 1 hộp bị gãy cái nắp gài hộp sữa luôn. đóng gói gì quá sơ xài, vận chuyển chắc quăng dữ lắm nên mới bị như vậy. làm ơn đổi dùm cho mình các hộp nguyên. lâu rồi mới mua tiki lại mà nhận đồ thất vọng ghê.",3
,Bình thường,Hạn sử dụng còn dài. Vì dịch bệnh nên hàng giao trễ 1 tháng. Đóng gói ọp ẹp.Hàng sử dụng rất ok!_,3
,Rất không hài lòng,"Giao hàng lâu,  thời gian ghi giao là 15/9 mai đen 25 mói nhận,trong khi đó đã đặt trc 1 tháng,  sữa về hộp bị méo mó",1
,Bình thường,,3
,Bình thường,Đợt này giao quá trễ đặt hàng 20 tháng sáu tới 28 tây tháng sáu mình mới nhận được hàng,3
,Bình thường,"số lượng ít, giá đắt hơn loại l8",3
,Rất không hài lòng,Giao hàng quá lâu. Đặt hôm 16/9 hẹn giao hàng 20/9 nhưng đến nay vẫn chưa nhận đc,1
,Không hài lòng,"đóng gói cẩu thả, thà cho túi nilong đen buộc lại còn lịch sự hơn",2
,Cực kì hài lòng,"Giao hàng quá chậm, nhưng đóng gói kỹ",3
,Rất không hài lòng,cung được ma hoi giongphai nho ti la tốt,1
,Bình thường,,3
,Rất không hài lòng,chưa thấy ai giao mà hệ thống báo đã giao thành công ... hài ***,1
,Rất không hài lòng,chưa thấy ai giao mà hệ thống báo đã giao thành công ... hài ***,1
,Rất không hài lòng,"Để tặng khăn ướt, mà giao hàng không có",1
,Rất không hài lòng,"đặt size L8, giao M9 là sao? dối vậy sao?",1
,Không hài lòng,ở trên ghi 499k dc tặng quà  .mình mua 1 lúc 5 combo. mà khi nhận hàng k thấy tặng quà j,2
,Cực kì hài lòng,"Tả quá mỏng, dùng 3h là nước tiểu thấm ướt người",3
,Cực kì hài lòng,Đóng gói sản phẩm không cẩn thận,1
,Bình thường,Sản phẩm dùng tốt phù hợp giao hàng nhanh,3
,Rất không hài lòng,"giao hàng nhanh chóng, tốt",1
,Bình thường,Mỏng quá nên tràn ra ngoài,3
,Không hài lòng,"Vừa mua xong thì mấy tiếng sau giá giảm!
Quá chán tiki!",2
,Shop ơi giao hàng lâu vậy shop mình đặt hôm 7/3 mà giờ vẫn bàn giao là sao,Shop ơi giao hàng lâu vậy shop mình đặt hôm 7/3 mà giờ vẫn bàn giao là sao,3
,Bình thường,,3
,Rất không hài lòng,Ta mong qua ta nay con nit Mac chu nguoi *** moi tieu co 1 lan la ướt tràn ra ngoài luon,1
,Bình thường,,3
,Rất không hài lòng,"đặt tã quần nhưng giao tã dán, đã đổi trả hàng 1 lần nhưng vẫn giao lại tã dán",1
,Bình thường,"Tã dán NB của Moony trắng rất oke mà tã quần thì thất vọng thật
Chun lỏng lẻo, ko đứng form. Chất liệu ko có gì đặc biệt
Ban đầu mở ra còn nghĩ bị gửi hàng fake mà sau lên xem đánh giá của mng thì thấy tã nó tệ thế thật
So với Huggies Premium thì +1 điểm cho Huggies
Ban đầu nghĩ Moony giá cao hơn thì tốt hơn mà so sánh 2 chiếc tã mới thấy độ hoàn thiện của Huggies cao hơn, tã đẹp hơn, chun lưng xịn hơn, bề mặt tã cũng khiến mình ưng hơn, bao bì đẹp, giá mua sale hợp lý",3
,Không hài lòng,"Bỉm dày phù hợp dùng bam đêm, mình mua bỉm hàng tháng 6/22. Đợt hàng này mình mua bé mặc bị hăm bẹn, dùng sp khác k sao nhưng dùng moony lại hăm trở lại. Rất buồn",2
,Rất không hài lòng,"Bỉm số 1 là nhà mình đang dùng ( mình mua ở aeon) , màu sắc vỏ bên ngoài đậm hơn, mở miếng bỉm ra thì dày và mềm hơn bịch số 2 mới mua của tiki trading , đang hoang mang quá ko dám cho con dùng",1
,Rất không hài lòng,"đặt tã quần nhưng giao tã dán, đã đổi trả hàng 1 lần nhưng vẫn giao lại tã dán",1
,Bình thường,"Tã dán NB của Moony trắng rất oke mà tã quần thì thất vọng thật
Chun lỏng lẻo, ko đứng form. Chất liệu ko có gì đặc biệt
Ban đầu mở ra còn nghĩ bị gửi hàng fake mà sau lên xem đánh giá của mng thì thấy tã nó tệ thế thật
So với Huggies Premium thì +1 điểm cho Huggies
Ban đầu nghĩ Moony giá cao hơn thì tốt hơn mà so sánh 2 chiếc tã mới thấy độ hoàn thiện của Huggies cao hơn, tã đẹp hơn, chun lưng xịn hơn, bề mặt tã cũng khiến mình ưng hơn, bao bì đẹp, giá mua sale hợp lý",3
,Không hài lòng,"Bỉm dày phù hợp dùng bam đêm, mình mua bỉm hàng tháng 6/22. Đợt hàng này mình mua bé mặc bị hăm bẹn, dùng sp khác k sao nhưng dùng moony lại hăm trở lại. Rất buồn",2
,Rất không hài lòng,"Bỉm số 1 là nhà mình đang dùng ( mình mua ở aeon) , màu sắc vỏ bên ngoài đậm hơn, mở miếng bỉm ra thì dày và mềm hơn bịch số 2 mới mua của tiki trading , đang hoang mang quá ko dám cho con dùng",1
,Rất không hài lòng,"Thời điểm mình chọn mua hàng trên ảnh mặt hàng có ghi đơn trên 1 triệu được khuyến mãi bàn đồ chơi cho bé mà khi giao hàng lại không có. Hàng giao thì chậm, hẹn 24 giao thì 1/10 mới đến nơi mặc dù đã hết giãn cách.",1
,Rất không hài lòng,"Mua 2 bịch sale 287k mà sao hàng Ko giống hàng thường vậy, lại có mùi hôi",1
,Rất không hài lòng,"Treo đầu dê bán thịt ***. Lên deal cho khách săn sale 4b tặng nôi nằm em bé xong giao bỉm trc, khách nhận bỉm xong thì huỷ mẹ đơn quà tặng của ngta. Làm ăn bố ***",1
,Rất không hài lòng,"Đơn hàng của m là bịch bỉm theo chương trình km được tặng gấu bông
Nhưng ship bỉm ko thấy quà tặng kèm theo
M cảm thấy ko hài lòng",1
,Rất không hài lòng,"Con mình xài tã Moony Natural hơn 1 năm nay ,mình đã mua nhiều lần loại tã này ở các shop khác , lần này mua thì tã bị hắc mùi hôi hóa chất rất khó chịu.",1
,"Bao bì bị rách, vừa bẩn vừa hôi như lôi từ bãi rác ra","Quá thất vọng về bao bì sản phẩm, sản phẩm bị rách. Bẩn và hôi, động tay vào bịch bỉm mà phải rửa tay xà phòng mới hết hôi. Ảnh chụp là đã lau đi mà ko sạch. Đồ dùng cho trẻ em mà bán ko có tâm. Đồ đã bị rách và hở mà vẫn giao cho khách hàng.",1
,Rất không hài lòng,đóng gói quá sơ sài làm rách bao bì,1
,Bình thường,Tại sao không có tặng gấu bông? Yêu cầu gửi bù gấu bông cho tôi. Tôi đặt hàng và thanh toán vào ngày 8.8 theo chương trình,3
,Không hài lòng,"mua đợt kmai 21/9, tưởng đc tặng quà vì đơn của m là 1200k, ko ngờ chả có j, bt thế m mua của đại lý cn rẻ hơn mà vẫn có quà trug thu cho bé.",2
,Rất không hài lòng,bim xai tot. tham hut tot nhug do mac nhju con minh van bj ham doi chut .,1
,Rất không hài lòng,bỉm đóng gói quá tệ. chỉ quấn 1 lớp mỏng bọc nilong. nhận đx bỉm rách như vầy,1
,Không hài lòng,hiện tại mình đag dùng moony xanh. hôm nay nhận hàng moony trắng. đợi *** ms biết chất lượng ntn. tả mềm đẹp,2
,Rất không hài lòng,"Đơn 5 bịch đóng hàng thiếu cẩn thận, bẩn . Túi đựng bỉm cũ . Rất không hài lòng.",1
,Rất không hài lòng,"mua nhiều để đc tặng đệm nôi, xong giao mỗi bỉm huỷ ko giao quà của khách. tôi muốn trả hàng. tiki *** đảo khách hàng",1
